	Education	Marital_Status	Income	Recency	Complain	Response	Age	Kids	MntTotal	NumTotal	TotalAccepted	AvgWeb	YearsACustomer	Frequency
1175	0	0	47353.0	93	0	0	63	1	225	13	0	0.4	10	13
1176	0	0	33444.0	24	0	0	71	2	18	4	0	0.12	11	4
1177	0	0	54386.0	8	0	0	42	1	470	17	0	1.0	10	17
1178	0	1	28510.0	72	0	0	42	2	91	9	0	0.4	10	9
1179	0	1	90638.0	29	0	0	32	0	2525	18	1	3.0	9	18
1180	0	0	48070.0	33	1	0	73	1	504	19	0	1.14	10	19
1181	0	0	43140.0	68	0	0	66	1	235	11	0	0.67	10	11
1182	0	1	54959.0	55	0	1	62	1	1232	21	1	1.29	10	21
1183	1	1	15056.0	76	0	0	65	2	88	12	0	0.4	10	12
1184	0	1	26954.0	17	0	0	52	1	17	4	0	0.14	9	4
1185	0	1	22327.0	94	0	0	38	1	24	5	0	0.2	10	5
1186	0	0	44393.0	86	0	0	58	2	60	7	0	0.25	10	7
1187	0	1	62000.0	25	0	0	71	1	1020	26	1	1.5	10	26
1188	0	0	31497.0	22	0	0	61	1	155	10	0	0.38	11	10
1189	0	0	45894.0	15	0	0	49	2	51	5	0	0.2	9	5
1190	0	1	78579.0	35	0	1	53	0	1812	16	0	1.67	11	16
1191	0	1	67369.0	81	0	1	54	1	1461	25	2	1.75	11	25
1192	0	1	58401.0	55	0	0	63	1	96	6	0	0.25	9	6
1193	0	1	62307.0	94	0	0	71	1	160	9	0	0.8	9	9
1194	0	0	43641.0	50	0	0	54	2	139	10	0	0.33	10	10
1195	0	1	63841.0	64	0	0	55	1	908	22	0	1.5	10	22
1196	0	0	46891.0	91	0	0	58	1	183	8	0	0.5	10	8
1197	0	0	70091.0	11	0	0	54	1	1161	19	1	0.62	10	19
1198	0	0	78075.0	72	0	0	51	0	988	14	0	3.0	9	14
1199	0	1	59184.0	6	0	0	62	1	1072	27	0	1.2	11	27
1200	0	0	54809.0	0	0	0	46	2	174	12	0	0.5	10	12
1201	0	0	58113.0	66	1	0	64	1	758	22	0	1.29	10	22
1202	0	0	51412.0	42	0	0	65	1	195	11	0	0.75	10	11
1203	0	1	15287.0	60	0	1	44	1	31	6	1	0.14	11	6
1204	0	0	66636.0	64	0	0	66	0	1084	17	0	3.0	10	17
1205	0	0	50965.0	87	0	0	67	1	685	22	1	1.25	10	22
1206	0	0	84618.0	96	0	0	58	0	1672	26	1	3.0	10	26
1207	0	0	18351.0	1	0	0	33	0	43	6	0	0.29	10	6
1208	0	0	40451.0	54	0	0	66	2	49	5	1	0.2	9	5
1209	0	0	36317.0	53	0	0	58	1	133	9	0	0.43	10	9
1210	0	0	42213.0	96	0	0	66	1	363	15	1	0.71	10	15
1211	0	0	65748.0	58	1	0	68	1	545	18	0	2.0	10	18
1212	0	0	77044.0	12	0	0	51	1	1065	31	1	1.75	10	31
1213	0	0	74918.0	78	0	0	54	0	2047	21	1	1.67	10	21
1214	0	0	56721.0	64	0	0	51	2	296	15	0	0.67	11	15
1215	0	1	42160.0	26	0	1	48	2	140	11	0	0.33	10	11
1216	0	1	61559.0	8	0	0	58	1	530	17	0	1.33	10	17
1217	0	0	33629.0	49	0	0	60	2	152	13	0	0.33	11	13
1218	0	0	68682.0	56	0	0	32	0	1598	24	0	2.0	10	24
1219	0	1	34377.0	55	0	0	60	1	114	8	0	0.29	10	8
1220	1	1	8940.0	25	0	0	37	1	101	10	0	0.38	11	10
1221	0	0	26228.0	50	0	0	50	1	25	4	0	0.12	10	4
1222	0	1	77297.0	84	0	0	66	0	789	22	1	1.25	10	22
1223	0	0	40211.0	30	0	0	42	2	87	7	1	0.25	10	7
1224	0	1	33438.0	81	0	0	65	2	90	11	0	0.4	10	11
1225	0	0	75032.0	74	0	0	64	1	1215	20	0	1.67	10	20
1226	0	1	61284.0	76	0	0	68	0	811	22	1	1.83	10	22
1227	0	0	22518.0	36	0	1	37	1	61	7	1	0.4	11	7
1228	0	0	54730.0	64	0	0	48	1	405	18	0	1.0	10	18
1229	0	0	38452.0	62	0	0	68	2	72	9	0	0.43	9	9
1230	0	1	44421.0	53	0	0	52	2	189	14	0	0.62	10	14
1231	0	0	38197.0	86	0	0	37	1	40	5	0	0.2	10	5
1232	0	1	41986.0	15	0	0	45	1	63	10	0	0.75	9	10
1233	0	0	28427.0	67	0	0	40	1	52	7	0	0.25	10	7
1234	0	0	37395.0	47	0	0	47	1	39	5	0	0.17	9	5
1235	0	0	64722.0	47	0	0	52	1	805	25	0	1.33	9	25
1236	0	0	55249.0	81	0	0	67	1	130	8	0	0.67	9	8
1237	0	0	84906.0	98	0	0	51	0	1631	24	3	2.5	10	24
1238	0	0	28691.0	56	0	0	34	1	34	5	0	0.12	10	5
1239	0	1	44213.0	48	0	0	71	2	152	12	0	0.33	10	12
1240	1	1	25707.0	18	0	0	39	1	21	5	0	0.14	9	5
1241	0	0	59062.0	74	0	0	56	3	71	7	0	0.5	10	7
1242	0	1	76624.0	68	0	0	61	1	899	23	1	5.0	9	23
1243	0	0	66000.0	36	0	0	76	0	711	10	0	1.0	9	10
1244	0	0	27683.0	90	0	0	45	1	351	16	0	0.75	11	16
1245	0	1	1730.0	65	0	0	52	0	8	15	0	0.0	9	15
1246	1	1	7500.0	63	0	0	31	1	119	11	0	0.33	11	11
1247	0	0	40521.0	82	0	0	55	2	21	4	0	0.0	10	4
1248	0	0	20427.0	63	0	0	50	1	10	4	0	0.12	9	4
1249	0	0	65106.0	55	0	0	48	1	973	27	1	1.33	9	27
1250	0	0	69969.0	64	0	1	58	0	1536	13	2	1.33	10	13
1251	0	0	67433.0	51	0	0	71	2	992	28	1	1.5	10	28
1252	0	0	77766.0	97	0	1	56	1	1529	34	1	1.83	10	34
1253	0	0	74716.0	92	0	0	51	1	860	17	0	1.75	10	17
1254	0	1	68118.0	51	0	0	60	1	928	23	0	1.33	10	23
1255	0	0	55158.0	72	0	1	53	2	418	18	0	1.0	11	18
1256	0	0	62972.0	39	0	1	68	1	587	16	0	1.17	11	16
1257	0	0	74190.0	49	0	0	48	1	641	19	0	2.0	9	19
1258	0	0	39356.0	21	0	0	47	2	23	4	1	0.17	9	4
1259	0	0	76653.0	91	0	0	54	0	2279	23	2	2.0	10	23
1260	0	1	35860.0	37	0	0	50	2	49	6	1	0.2	9	6
1261	0	1	90687.0	98	0	1	40	0	1779	17	1	3.0	10	17
1262	0	0	73450.0	85	0	0	41	0	1804	27	2	2.33	10	27
1263	0	0	31454.0	40	0	0	63	2	48	8	0	0.25	10	8
1264	0	1	47139.0	2	0	1	71	2	83	7	0	0.29	9	7
1265	0	1	83829.0	78	0	1	48	0	1862	17	3	4.0	10	17
1266	0	0	53378.0	41	0	1	60	2	793	29	0	1.12	11	29
1267	0	0	19656.0	94	0	0	53	1	84	9	0	0.29	10	9
1268	0	0	45579.0	10	0	0	75	1	183	10	0	0.67	10	10
1269	0	1	85485.0	73	0	0	65	0	1383	19	0	3.0	9	19
1270	0	0	55956.0	22	0	0	79	0	999	16	1	1.75	9	16
1271	0	1	64191.0	30	0	0	60	1	825	24	0	1.67	10	24
1272	0	1	38808.0	21	0	1	51	1	246	14	1	0.62	11	14
1273	0	0	57183.0	51	0	0	57	2	610	25	0	1.12	10	25
1274	0	1	23748.0	97	0	0	55	1	76	9	0	0.25	11	9
1275	0	0	66303.0	56	0	0	52	1	1286	22	1	0.38	10	22
1276	0	0	37368.0	4	0	0	48	1	30	4	1	0.17	10	4
1277	0	0	40800.0	77	1	0	59	3	99	8	0	0.43	10	8
1278	0	1	71847.0	95	0	0	45	0	1192	22	1	2.0	11	22
1279	0	0	46149.0	36	0	0	48	1	362	18	0	1.0	10	18
1280	0	0	78687.0	13	0	1	40	0	2130	19	1	2.0	11	19
1281	0	1	49118.0	90	0	1	52	0	1229	28	2	1.29	11	28
1282	0	0	37633.0	49	0	0	66	2	38	6	0	0.11	11	6
1283	0	0	39767.0	18	0	0	72	0	485	17	0	0.88	10	17
1284	1	0	26997.0	89	0	0	72	0	434	13	0	0.57	11	13
1285	0	1	33986.0	43	0	0	53	1	44	5	0	0.14	10	5
1286	0	0	57091.0	82	0	1	51	1	496	18	1	1.29	11	18
1287	0	0	46831.0	84	0	0	54	2	78	7	0	0.25	10	7
1288	0	0	83151.0	80	0	1	51	0	2346	23	3	2.5	10	23
1289	0	0	52531.0	68	0	0	52	0	794	21	0	1.17	11	21
1290	0	0	15759.0	12	0	0	67	0	17	4	0	0.14	10	4
1291	0	1	22804.0	75	0	0	52	1	26	5	0	0.22	10	5
1292	0	0	43050.0	10	0	0	50	1	76	8	0	0.4	9	8
1293	0	1	42997.0	91	0	0	46	2	15	4	0	0.14	10	4
1294	0	1	48918.0	21	0	0	60	2	62	7	0	0.25	9	7
1295	0	0	60033.0	28	0	0	69	1	198	10	0	1.0	9	10
1296	0	0	34043.0	97	0	0	45	1	49	5	0	0.22	10	5
1297	0	0	57811.0	49	0	0	57	1	802	25	1	1.4	10	25
1298	0	0	78569.0	14	0	1	77	0	1736	15	1	4.0	9	15
1299	0	1	7500.0	5	0	0	45	2	57	10	0	0.33	11	10
1300	0	0	157733.0	37	0	0	52	1	59	2	0	1.0	10	2
1301	0	0	94384.0	62	0	1	70	0	2302	18	3	2.5	10	18
1302	0	0	23148.0	83	0	0	38	0	37	6	0	0.29	9	6
1303	0	1	44267.0	48	0	0	53	2	310	16	0	0.56	10	16
1304	0	0	71626.0	94	0	0	44	0	1305	19	1	1.67	11	19
1305	0	0	60894.0	61	0	0	57	1	832	26	0	1.43	10	26
1306	0	0	50200.0	70	0	0	47	2	401	19	0	0.88	10	19
1307	0	0	81051.0	43	0	0	58	0	1501	23	2	2.5	9	23
1308	0	0	65169.0	23	0	1	41	0	1189	28	4	1.67	9	28
1309	0	0	59868.0	37	0	0	51	1	1194	32	0	1.83	10	32
1310	0	0	65695.0	50	0	0	63	1	656	21	0	1.25	9	21
1311	0	1	64857.0	78	0	0	67	0	1540	23	0	1.75	11	23
1312	0	0	45143.0	74	0	0	58	1	311	15	0	0.86	10	15
1313	0	0	74805.0	14	0	0	68	1	820	26	0	2.0	10	26
1314	0	0	59060.0	77	0	0	34	1	274	14	0	0.75	9	14
1315	0	1	27238.0	39	0	0	61	2	57	9	0	0.33	10	9
1316	0	0	47009.0	89	0	0	58	1	448	17	0	0.75	10	17
1317	0	0	46094.0	62	0	0	50	2	44	5	0	0.14	9	5
1318	0	0	40321.0	59	0	0	51	2	102	8	0	0.43	10	8
1319	0	0	37235.0	68	0	0	39	1	61	5	0	0.25	9	5
1320	0	0	81843.0	13	0	0	63	0	1643	27	0	1.67	10	27
1321	0	0	46692.0	37	0	0	65	1	397	15	0	1.0	10	15
1322	0	0	77382.0	36	0	0	55	1	1121	26	1	5.0	9	26
1323	0	1	37774.0	28	1	1	46	2	473	16	1	0.78	11	16
1324	1	0	18393.0	2	0	0	49	1	50	8	0	0.38	9	8
1325	0	0	72828.0	17	0	0	61	1	1678	28	0	0.86	10	28
1326	0	0	24711.0	86	0	0	41	0	58	7	0	0.43	9	7
1327	0	0	45503.0	54	0	0	48	1	170	9	0	0.6	10	9
1328	0	1	6560.0	2	0	0	41	0	373	2	0	0.06	10	2
1329	0	0	71604.0	3	0	1	78	0	1196	17	1	2.0	10	17
1330	0	0	27244.0	84	0	0	44	1	101	8	0	0.29	9	8
1331	0	0	48752.0	8	0	1	54	2	316	17	0	0.67	11	17
1332	0	0	71434.0	4	0	0	61	1	1400	21	2	1.75	10	21
1333	0	1	90842.0	57	0	0	75	0	1424	27	0	4.0	10	27
1334	0	0	88097.0	24	0	1	45	1	844	20	3	0.67	11	20
1335	0	0	51948.0	51	0	0	48	1	311	13	0	1.0	10	13
1336	0	0	71853.0	29	0	0	41	0	1149	17	0	2.0	10	17
1337	0	0	35876.0	13	0	0	40	0	129	8	0	0.5	9	8
1338	0	1	40049.0	23	0	0	71	1	32	5	0	0.17	10	5
1339	0	1	39660.0	36	0	1	41	1	299	14	0	0.78	11	14
1340	0	0	50127.0	88	0	0	61	1	320	13	1	0.83	9	13
1341	0	0	43263.0	2	0	0	46	1	441	16	0	1.0	11	16
1342	0	0	62845.0	3	0	1	74	2	1178	28	1	0.38	11	28
1343	0	0	18929.0	15	0	0	33	0	85	6	0	0.17	10	6
1344	1	1	24367.0	58	0	0	41	1	24	4	0	0.11	10	4
1345	0	1	33249.0	11	0	0	48	1	112	8	0	0.33	10	8
1346	0	0	26887.0	27	0	0	64	1	30	5	0	0.17	10	5
1347	0	0	50150.0	32	0	0	40	0	410	16	0	1.0	10	16
1348	0	0	62061.0	12	0	0	47	1	800	24	1	1.67	10	24
1349	0	1	85696.0	88	0	1	61	0	1313	20	0	4.0	10	20
1350	0	0	76542.0	91	0	0	67	0	1483	23	0	2.0	10	23
1351	0	1	70515.0	12	0	1	30	0	1258	17	0	3.0	10	17
1352	0	0	18227.0	21	0	0	36	1	28	4	0	0.0	11	4
1353	0	0	69139.0	23	0	0	58	1	227	11	0	1.0	9	11
1354	0	0	69109.0	10	0	1	41	0	1555	20	1	1.5	11	20
1355	0	1	69627.0	35	0	0	61	1	861	23	0	1.6	10	23
1356	0	0	38136.0	69	0	0	45	1	103	8	1	0.38	10	8
1357	0	1	62159.0	68	0	0	77	0	634	19	0	1.5	9	19
1358	0	1	80695.0	85	0	0	60	0	1918	19	0	2.5	10	19
1359	0	1	33316.0	34	0	0	52	2	131	10	0	0.33	10	10
1360	0	0	58554.0	55	0	0	55	2	586	22	0	1.14	11	22
1361	1	0	17256.0	10	0	0	31	1	62	7	1	0.25	10	7
1362	0	1	53034.0	30	0	0	49	2	447	22	0	0.75	10	22
1363	0	0	52203.0	36	0	0	73	0	939	27	0	1.33	11	27
1364	0	1	59601.0	14	0	0	46	1	797	15	1	0.25	10	15
1365	0	1	75154.0	79	0	1	65	1	1143	16	0	2.0	11	16
1366	0	1	47025.0	52	0	0	47	1	415	17	0	1.0	10	17
1367	0	0	37971.0	97	0	0	50	1	30	5	0	0.12	10	5
1368	0	1	41335.0	24	0	0	55	1	187	12	0	0.57	10	12
1369	0	0	67267.0	0	0	0	65	1	251	11	0	1.5	9	11
1370	0	1	57338.0	96	0	0	48	1	237	12	0	0.8	9	12
1371	0	0	50523.0	89	0	0	63	2	91	8	0	0.33	10	8
1372	0	1	35791.0	94	0	0	58	3	35	6	0	0.12	10	6
1373	0	1	50611.0	98	0	0	63	1	493	22	1	0.67	11	22
1374	0	0	56242.0	72	0	0	54	1	971	28	0	1.33	10	28
1375	0	1	48904.0	1	0	0	63	1	371	17	0	0.88	11	17
1376	0	1	56243.0	26	0	0	48	3	396	20	0	0.8	10	20
1377	0	0	21355.0	5	0	1	38	1	68	7	1	0.33	10	7
1378	0	0	57420.0	22	0	0	52	1	322	15	1	0.71	10	15
1379	0	0	51381.5	39	0	0	53	1	317	14	0	0.8	10	14
1380	0	1	46390.0	56	0	0	68	1	222	10	0	0.57	9	10
1381	0	0	54342.0	74	0	0	67	2	177	12	0	0.5	10	12
1382	0	0	51381.5	87	0	0	65	2	45	5	0	0.2	11	5
1383	0	1	51381.5	49	0	0	59	2	21	4	0	0.14	9	4
1384	0	0	20895.0	24	0	0	50	1	45	6	0	0.22	11	6
1385	0	0	92344.0	9	0	0	75	0	1899	20	2	5.0	9	20
1386	0	0	51381.5	17	0	0	51	1	42	5	0	0.14	9	5
1387	0	0	26907.0	10	0	0	47	2	22	6	0	0.14	10	6
1388	0	0	44964.0	35	0	0	43	2	41	5	0	0.12	11	5
1389	0	0	75507.0	56	0	0	44	0	1440	21	0	2.67	9	21
1390	0	0	53761.0	7	0	0	51	2	325	17	0	0.8	10	17
1391	0	0	22682.0	51	0	0	50	1	95	10	0	0.5	10	10
1392	0	0	38887.0	17	0	0	51	1	42	5	0	0.14	9	5
1393	0	1	41658.0	30	0	0	48	2	72	6	0	0.25	11	6
1394	0	0	29791.0	21	0	0	51	1	20	7	0	0.4	9	7
1395	0	0	63915.0	2	0	0	67	2	789	23	0	1.2	10	23
1396	0	1	39996.0	85	0	0	49	2	15	4	0	0.17	9	4
1397	0	1	26759.0	65	0	0	51	1	59	8	0	0.33	9	8
1398	0	1	63841.0	64	0	0	55	1	908	22	0	1.5	10	22
1399	0	0	51039.0	11	0	0	54	2	417	14	0	0.86	11	14
1400	0	0	60544.0	92	0	0	62	2	289	15	0	0.83	11	15
1401	0	0	65685.0	54	0	0	51	1	769	21	0	1.8	9	21
1402	0	0	37716.0	4	0	0	70	1	188	10	0	0.57	9	10
1403	0	1	36864.0	53	0	1	66	1	354	14	0	0.62	11	14
1404	0	0	44511.0	39	0	0	53	1	727	26	0	1.0	11	26
1405	0	0	36947.0	49	0	0	56	2	146	11	0	0.33	11	11
1406	0	0	47352.0	70	0	0	72	1	319	16	0	0.86	10	16
1407	0	0	67087.0	40	0	0	70	1	794	22	0	1.75	10	22
1408	0	0	57045.0	40	0	0	73	1	454	18	0	1.33	11	18
1409	0	1	36957.0	43	0	1	70	2	152	11	0	0.33	11	11
1410	0	0	69389.0	17	0	0	46	1	797	22	0	1.75	11	22
1411	0	0	80134.0	40	0	1	51	1	1690	16	3	0.83	10	16
1412	0	0	43142.0	84	0	0	54	2	20	4	0	0.14	9	4
1413	0	0	80589.0	25	0	1	79	0	1428	21	1	5.0	9	21
1414	0	1	34412.0	62	0	0	33	1	209	11	0	0.56	10	11
1415	0	1	57537.0	83	0	0	44	1	545	19	0	1.0	10	19
1416	1	0	22634.0	47	0	0	57	0	96	6	0	0.25	10	6
1417	0	0	51315.0	45	0	0	75	0	222	10	0	1.0	9	10
1418	0	0	36026.0	34	0	0	51	3	61	7	0	0.33	9	7
1419	0	0	24639.0	3	0	0	50	2	44	9	0	0.33	9	9
1420	0	0	34578.0	1	0	0	51	3	8	4	0	0.17	9	4
1421	0	1	65704.0	18	0	0	51	0	817	23	0	2.0	10	23
1422	0	1	63810.0	45	0	0	57	1	1371	23	1	0.5	11	23
1423	0	0	54132.0	81	0	0	54	1	42	5	0	0.14	9	5
1424	0	0	18690.0	77	0	0	64	0	60	5	0	0.12	11	5
1425	0	0	28164.0	23	0	0	53	1	78	9	0	0.29	10	9
1426	0	0	34596.0	48	0	0	49	1	23	4	0	0.12	10	4
1427	0	0	43269.0	61	0	0	51	1	19	4	0	0.12	10	4
1428	0	1	38741.0	60	0	0	65	2	61	7	0	0.29	9	7
1429	0	1	31907.0	75	0	0	51	0	449	14	0	0.86	10	14
1430	0	0	27100.0	64	0	0	40	1	37	5	0	0.14	10	5
1431	0	1	31163.0	54	0	0	50	1	38	5	0	0.17	9	5
1432	0	0	92533.0	84	0	0	38	0	1131	23	2	3.0	10	23
1433	0	1	34853.0	75	0	0	50	2	34	7	0	0.33	10	7
1434	0	1	70844.0	16	0	0	56	2	294	17	0	0.86	10	17
1435	0	0	31086.0	79	0	0	44	2	48	6	1	0.12	10	6
1436	0	0	60544.0	92	0	0	62	2	289	15	0	0.83	11	15
1437	0	0	20491.0	16	0	0	37	0	30	4	0	0.0	10	4
1438	0	0	42523.0	96	0	0	59	0	125	7	0	0.5	9	7
1439	0	0	39922.0	30	0	0	40	1	156	9	0	0.38	10	9
1440	0	0	33402.0	60	0	0	71	2	70	9	0	0.25	10	9
1441	0	0	36408.0	11	0	0	74	2	22	4	0	0.17	10	4
1442	0	0	21645.0	75	0	1	44	1	65	9	0	0.33	11	9
1443	0	1	78427.0	36	0	1	75	0	1930	23	1	1.0	11	23
1444	0	0	82657.0	71	0	0	77	0	2283	23	2	1.75	10	23
1445	0	0	51876.0	88	0	0	65	0	310	13	0	2.0	10	13
1446	0	0	78041.0	93	0	0	52	0	1319	18	0	2.0	11	18
1447	0	0	52852.0	93	0	0	66	1	879	26	1	1.25	11	26
1448	0	0	70038.0	54	0	0	41	0	1244	17	0	2.0	10	17
1449	0	0	69401.0	41	0	0	50	1	690	17	0	2.0	9	17
1450	0	0	46053.0	46	0	0	51	1	209	12	0	0.6	10	12
1451	0	0	77343.0	28	0	0	58	0	1134	17	0	3.0	9	17
1452	0	1	73892.0	40	0	1	70	0	1507	23	0	3.0	10	23
1453	0	1	40304.0	82	0	0	56	1	57	6	0	0.29	10	6
1454	0	0	32727.0	38	0	0	58	0	529	17	0	0.88	11	17
1455	0	0	68695.0	3	0	0	54	0	1091	16	0	2.0	9	16
1456	0	1	43300.0	87	0	1	52	1	180	11	0	0.5	11	11
1457	0	0	26290.0	49	0	0	51	2	77	10	0	0.33	10	10
1458	0	1	93790.0	16	0	1	53	0	2349	25	3	3.0	9	25
1459	0	0	38410.0	65	0	1	49	0	534	18	0	0.83	11	18
1460	0	1	64866.0	9	0	0	73	1	556	21	1	1.4	9	21
1461	0	0	57957.0	24	1	0	64	1	637	25	0	1.33	10	25
1462	0	0	46015.0	25	0	0	68	2	46	5	2	0.14	9	5
1463	0	0	16531.0	43	0	0	45	1	44	9	0	0.43	9	9
1464	0	0	28072.0	10	0	0	37	1	47	5	0	0.14	10	5
1465	0	1	49476.0	29	0	0	60	1	795	22	0	1.0	10	22
1466	0	0	50725.0	45	0	0	70	1	586	21	0	1.0	10	21
1467	0	0	83844.0	57	0	0	71	0	1574	20	1	4.0	10	20
1468	0	0	41145.0	20	0	0	73	2	13	4	0	0.0	9	4
1469	0	0	67419.0	29	0	0	53	1	1471	25	0	1.8	10	25
1470	0	0	23162.0	82	0	0	53	2	65	8	0	0.17	10	8
1471	0	0	34380.0	68	0	0	46	1	175	12	0	0.5	10	12
1472	0	1	34704.0	65	0	0	57	1	40	5	0	0.2	10	5
1473	0	0	94871.0	99	0	1	54	2	1078	18	2	1.14	11	18
1474	0	0	65148.0	9	0	0	65	1	1115	21	0	1.5	11	21
1475	0	0	39898.0	20	0	0	69	1	134	9	0	0.43	10	9
1476	0	1	64857.0	78	0	0	67	0	1540	23	0	1.75	11	23
1477	0	0	59892.0	26	0	0	53	1	87	7	0	0.67	10	7
1478	0	1	41020.0	68	0	0	36	0	217	10	0	1.0	10	10
1479	0	0	57072.0	79	0	0	62	1	1034	27	1	1.4	9	27
1480	0	1	60474.0	25	0	0	44	1	1180	31	0	1.43	10	31
1481	0	0	62807.0	83	0	0	63	1	819	23	0	1.0	11	23
1482	0	0	19414.0	32	0	0	42	1	32	5	0	0.12	10	5
1483	0	0	19107.0	49	0	0	43	1	46	6	0	0.14	10	6
1484	0	0	75484.0	50	0	0	47	1	1159	18	0	1.75	11	18
1485	0	1	70379.0	84	0	0	47	1	860	25	0	1.5	10	25
1486	0	0	79419.0	96	0	0	53	0	1631	15	0	2.0	9	15
1487	0	0	64014.0	56	0	0	77	3	444	22	1	1.14	9	22
1488	0	0	76998.0	85	0	0	68	1	1910	29	1	1.83	10	29
1489	0	0	49854.0	63	0	0	51	1	380	18	0	1.0	10	18
1490	0	0	60585.0	17	0	1	52	2	736	30	0	1.4	10	30
1491	0	1	42873.0	11	0	0	73	2	269	15	0	0.75	10	15
1492	0	0	87679.0	62	0	1	35	0	2524	29	3	1.75	10	29
1493	0	0	57867.0	48	0	0	45	1	612	25	0	1.17	10	25
1494	0	0	35765.0	86	0	0	33	1	75	8	0	0.33	10	8
1495	0	0	65492.0	73	0	0	64	0	1045	26	0	2.0	9	26
1496	0	1	32952.0	36	0	0	46	1	55	6	0	0.29	10	6
1497	0	0	53374.0	34	0	1	54	1	1064	21	1	0.44	11	21
1498	0	0	71706.0	16	0	0	64	1	1443	25	0	1.8	11	25
1499	0	0	68487.0	48	0	0	35	0	1366	30	0	2.25	10	30
1500	0	0	53253.0	61	0	0	48	2	436	19	0	0.8	10	19
1501	0	1	31163.0	54	0	0	50	1	38	5	0	0.17	9	5
1502	0	0	42014.0	56	0	1	46	1	436	20	0	0.88	11	20
1503	0	0	54108.0	74	0	0	50	2	747	32	0	1.0	11	32
1504	0	1	49667.0	35	0	1	68	0	1396	22	1	0.62	11	22
1505	0	0	63206.0	65	0	0	49	0	928	14	1	2.0	9	14
1506	0	0	57136.0	48	0	0	51	2	642	26	0	0.83	10	26
1507	0	0	46772.0	88	0	0	48	1	1048	30	1	1.38	11	30
1508	0	0	78931.0	19	0	0	52	0	943	24	0	2.0	10	24
1509	0	0	53977.0	21	0	0	65	1	907	27	0	1.0	10	27
1510	0	0	84219.0	27	0	0	35	0	1198	18	0	3.0	9	18
1511	0	1	46098.0	86	0	0	48	2	120	11	0	0.38	11	11
1512	0	0	73538.0	92	0	0	58	1	1658	26	0	1.43	11	26
1513	0	0	79529.0	1	0	0	37	0	1638	22	0	2.0	9	22
1514	0	0	20981.0	14	0	1	46	0	73	7	0	0.38	10	7
1515	0	1	51766.0	74	0	0	43	1	275	12	0	0.8	9	12
1516	0	0	55759.0	84	0	0	61	1	854	26	0	1.25	11	26
1517	0	0	33039.0	4	0	0	45	1	78	7	0	0.4	10	7
1518	0	0	37787.0	50	0	0	51	1	106	7	0	0.38	10	7
1519	0	1	27242.0	2	0	1	53	1	106	7	0	0.22	11	7
1520	0	1	87188.0	73	0	1	40	0	1923	19	0	3.33	10	19
1521	0	0	69930.0	21	0	0	52	0	1662	22	0	1.33	10	22
1522	0	1	37697.0	82	0	0	47	1	84	7	0	0.33	9	7
1523	0	0	37401.0	14	0	0	50	1	48	7	0	0.29	9	7
1524	0	1	3502.0	56	0	0	50	1	5	0	0	0.0	10	0
1525	0	0	58597.0	20	0	0	47	2	733	32	0	1.0	11	32
1526	0	1	82032.0	54	0	0	75	0	1234	17	0	4.0	9	17
1527	0	0	28087.0	77	0	0	65	2	112	9	0	0.29	11	9
1528	0	1	74004.0	5	0	1	36	0	1658	15	2	1.33	9	15
1529	0	0	19740.0	65	0	0	63	1	55	7	0	0.2	10	7
1530	0	0	57036.0	33	0	0	48	1	1513	26	1	0.67	11	26
1531	0	0	53083.0	65	0	0	65	2	271	17	1	0.71	10	17
1532	0	0	69283.0	41	0	0	48	1	904	27	0	1.4	9	27
1533	0	1	46098.0	86	0	1	48	2	120	11	0	0.38	11	11
1534	0	0	23331.0	92	0	0	35	1	103	8	0	0.38	11	8
1535	0	1	23331.0	97	0	0	35	1	269	17	0	0.56	11	17
1536	0	1	9255.0	91	0	0	34	1	22	5	0	0.12	10	5
1537	0	1	67786.0	0	0	1	64	0	1156	16	0	3.0	10	16
1538	0	0	71969.0	59	0	0	52	1	1086	19	1	0.38	11	19
1539	0	1	59235.0	4	0	0	56	1	1128	28	0	1.57	10	28
1540	0	0	31928.0	5	0	0	34	1	72	9	0	0.43	9	9
1541	0	0	74881.0	48	0	0	62	2	964	27	0	1.8	10	27
1542	0	0	65819.0	99	0	0	45	0	1383	20	0	1.67	11	20
1543	0	1	51411.0	81	0	0	70	3	18	4	0	0.0	10	4
1544	0	1	51983.0	95	0	0	59	1	793	24	0	1.29	11	24
1545	0	0	42386.0	43	0	0	37	1	100	7	0	0.38	10	7
1546	0	0	30390.0	5	0	0	36	0	80	6	0	0.33	10	6
1547	0	1	30983.0	50	0	1	60	0	167	8	0	0.5	11	8
1548	0	1	66033.0	76	0	0	66	1	677	20	0	1.14	10	20
1549	0	0	37284.0	46	0	0	48	2	23	4	0	0.0	10	4
1550	0	1	57530.0	68	0	0	72	1	92	7	0	1.0	10	7
1551	0	0	76800.0	33	0	0	58	0	641	16	0	4.0	9	16
1552	0	0	63943.0	50	0	0	67	1	1106	17	0	1.2	11	17
1553	0	0	76081.0	85	0	0	61	0	1033	14	1	2.0	9	14
1554	0	0	67445.0	63	0	0	49	1	1174	32	0	1.5	11	32
1555	0	0	37054.0	89	0	0	56	2	25	6	0	0.14	10	6
1556	0	0	47175.0	81	0	1	61	2	240	17	1	0.5	11	17
1557	0	1	31859.0	77	0	0	47	1	20	4	0	0.14	10	4
1558	0	1	27215.0	50	0	0	62	3	102	11	0	0.33	10	11
